Receive Date,AMIC ID,Commodity,NOS,Origin Protein,Leco Protein,WGA Protein
7/29/2025,2001-25-002811,Other,OGDE26T0013,,15.53,15.5
7/29/2025,2001-25-002812,Other,OGDE26T0014,,15.76,15.6
7/29/2025,2001-25-002813,Other,OGDE26T0015,,15.57,15.3
7/30/2025,2001-25-002863,HRW,KENO260033,12.27,12.45,12.4
7/30/2025,2001-25-002864,HRS,"OMAN260007, OMAS260011, AMEL260004",14.04,14.39,14.2
7/30/2025,2001-25-002865,HRS,ALTO260030,15.06,15.25,15.2
7/31/2025,1008-25-003278,HRW,COLU260006,12.22,12.13,12.3
7/31/2025,2001-25-002876,HRS,OMAS260010,14.26,14.37,14.3
7/31/2025,2001-25-002877,HRS,OMAN260006,14.17,14.23,14.3
7/31/2025,2001-25-002878,HRS,MTPO260050,14.09,14.33,14.2
7/31/2025,2001-25-002879,HRW,LAKE260020,12.16,12.34,12.2
7/31/2025,2001-25-002880,HRW,REDW260016,12.49,12.64,12.6
7/31/2025,2001-25-002893,HRS,FAIR260017,13.51,13.67,13.8
7/31/2025,2001-25-002894,Other,MONT260003,,14.53,14.4
8/1/2025,1008-25-003279,HRS,COLU260007,13.11,13.27,13.3
8/1/2025,2001-25-002905,HRW,DECA260036,11.7,11.81,11.8
8/1/2025,2001-25-002906,Other,HAST260026,14.29,15.34,14.7
8/4/2025,2001-25-002918,HRS,"KENO260036, MTPO260051, ALTO260032",14.15,14.73,14.3
8/4/2025,2001-25-002919,HRS,YORK260002,14.07,14.38,14.3
8/5/2025,2001-25-002941,HRW,ALBA260012,12.58,12.55,12.7
8/6/2025,2001-25-002953,HRS,SAGI260018,14.05,14.27,14.2
8/6/2025,2001-25-002954,HRW,HOUS260004,12.08,10.68,12.1
8/7/2025,2001-25-002958,HRS,SAGI260021,14.17,14.13,14.3
8/8/2025,1018-25-009586,HRW,LAKE260017,12.46,12.65,12.6
8/8/2025,1018-25-009587,HRW,LAKE260019,11.4,11.38,11.3
8/8/2025,1018-25-009588,Other,LAKE26T0006/07,,12.97,12.9
8/8/2025,1034-25-006604,HRW,STOC26T0004,,12.11,12.1
8/8/2025,2001-25-002961,HRW,SANB260017,12.27,12.42,12.3
8/11/2025,2001-25-002989,HRS,HOUS260005,14.18,14.28,14.4
8/12/2025,2001-25-002999,HRS,KENO260040,14.12,14.3,14.4
8/12/2025,2001-25-003000,Other,NOVA260002,,14.9,14.6
8/15/2025,1018-25-009615,HRW,LAKE260020,,12.57,12.4
8/15/2025,2001-25-003013,HRW,SANB260023,12.47,12.39,12.5
8/15/2025,2001-25-003014,HRS,"CHAT260048, DECA260039",13.77,14.12,13.9
8/15/2025,2001-25-003015,HRS,KENO260037,14.5,15.24,15.3
8/15/2025,2001-25-003053,HRW,KENO260043,12.22,12.38,12.3
8/18/2025,1018-25-009615,HRW,LAKE260020,,,
8/18/2025,2001-25-003083,HRW,Lake260022,12.19,12.42,12.1
8/18/2025,2001-25-003084,HRS,AYER260009,14.02,14.5,14.3
8/19/2025,1018-25-009616,HRW,Lake260018,11.86,12.05,11.8
8/19/2025,2001-25-003089,HRW,HAST260031,12.63,12.81,13
8/19/2025,2001-25-003091,HRW,DECA260054,11.63,11.77,11.6
8/20/2025,2001-25-003106,HRS,DECA260061,14.1,14.03,14.2
8/21/2025,2001-25-003117,HRS,FAIR260021,13.68,13.85,14.2
8/22/2025,2001-25-003127,Other,OGDE26T0016,,14.08,14.1
8/22/2025,2001-25-003128,Other,OGDE26T0017,,15.31,15.3
8/26/2025,2001-25-003163,HRS,AMEL260008,,14.15,14.3
8/26/2025,2001-25-003164,HRS,KENO260045,14.2,14.18,14.3
8/26/2025,2001-25-003165,HRW,CULP260021,12.18,12.31,12.2
8/26/2025,2001-25-003166,HRW,Lake260023,12.08,12.03,11.9
8/27/2025,2001-25-003169,Other,OGDE26T0018,,15.08,15.1
8/28/2025,2001-25-003188,HRS,ALBA260016,15.1,15.23,15.3
8/28/2025,2001-25-003189,HRS,CULP260020,14.01,14.07,14.1
8/28/2025,2001-25-003190,HRW,HAST260036,12.68,12.83,12.7
8/28/2025,2001-25-003192,HRS,ALBA260015,14,14.27,14.2
8/28/2025,2001-25-003193,HRS,AYER260010,14.09,14.19,14.1
8/28/2025,2001-25-003194,HRS,"STOC260015, SANB260029",14.04,14.24,14.2
8/29/2025,1013-25-007581,HRS,Fair26-015,,14.1,
8/29/2025,1013-25-007584,Other,Fait26-0019,,14.45,
8/29/2025,2001-25-003235,HRW,KENO260052,11.9,12.05,12.1
9/2/2025,1008-25-003513,HRS,COLU260010,14.04,14.11,14.3
9/2/2025,2001-25-003259,HRW,KENO260051,12.22,12.49,12.3
9/2/2025,2001-25-003260,HRW,REDW260026,12.44,12.59,12.6
9/3/2025,1008-25-003515,SRW,COLU260012,9.9,9.23,9
9/3/2025,2001-25-003284,HRS,"CHAT260064, KENO260054",14.01,13.95,14.1
9/3/2025,2001-25-003285,HRS,COLU260011,14.11,14,14.3
9/3/2025,2001-25-003286,HRW,AYER260011,13,12.8,12.9
9/3/2025,2001-25-003288,Other,OGDE26T0019,,14.52,14.6
9/3/2025,2001-25-003289,Other,OGDE26T0020,,14.84,14.9
9/3/2025,2001-25-003291,Other,OGDE26T0017,,13.68,14
9/3/2025,2001-25-003292,Other,OGDE26T0018,,15.37,15.5
9/4/2025,2001-25-003307,HRS,KENO260055,14.08,14.11,14.1
9/4/2025,2001-25-003308,HRS,CHAT260068,15.14,14.94,15
9/4/2025,2001-25-003309,Other,OGDE26T0024,,15.5,15.5
9/4/2025,2001-25-003310,Other,OGDE26T0025,,15.41,15.3
9/5/2025,1008-25-003519,HRS,COLU260009,14.02,14,14.2
9/5/2025,2001-25-003330,HRW,CHAT260070,11.7,11.6,11.6
9/5/2025,2001-25-003331,Other,OGDE26T0022,,14.69,14.8
9/5/2025,2001-25-003332,Other,OGDE26T0023,,15.38,15.5
9/8/2025,1018-25-010317,HRW,Lake260022,,13.01,13.1
9/8/2025,2001-25-003358,HRS,"SAGI260040, SHER260013, HOUS260008",14.07,14.2,14.2
9/9/2025,1015-25-009860,Other,HOUS260007,12.05,,12.4
9/9/2025,2001-25-003369,HRS,DECA260084,14.35,14.54,14.6
9/9/2025,2001-25-003371,HRS,MTPO260076,14.14,14.21,14.3
9/10/2025,2001-25-003377,Other,OGDE26T0026,,15.01,15
9/10/2025,2001-25-003378,Other,OGDE26T0027,,14.3,14.2
9/10/2025,2001-25-003379,Other,OGDE26T0029,,14.16,14.2
9/10/2025,2001-25-003380,Other,OGDE26T0030,,14.43,14.5
9/11/2025,2001-25-003417,HRW,SANB260038,12.11,12.22,12
9/12/2025,1023-25-007171,Other,MTPO260069,13.5,11.2,
9/12/2025,1023-25-007172,Other,MTPO260069,,12.07,
9/15/2025,2001-25-003444,HRS,SAGI260042,14.18,14.17,14.4
9/15/2025,2001-25-003445,HRS,DECA260090,15.07,15.07,15.2
9/15/2025,2001-25-003447,HRW,KENO260062,12.25,12.3,12.4
9/15/2025,2001-25-003448,HRW,LAKE260028,12.94,13.04,13
9/15/2025,2001-25-003449,HRS,OMAN260011,14.03,14.01,14.1
9/15/2025,2001-25-003450,HRS,AMCC260020,14.04,14.18,14.3
9/15/2025,2001-25-003451,HRS,MART260064,14.06,14.3,14.1
9/15/2025,2001-25-003452,HRS,OMAS260018,14.07,14.17,14.3
9/15/2025,2001-25-003453,HRS,SAGI260043,14.03,14.12,14.3
9/16/2025,2001-25-003457,Other,OGDE26T0033,,,14.6
9/16/2025,2001-25-003458,Other,OGDE26T0035,,,14.6
9/16/2025,2001-25-003459,Other,OGDE26T0031,,,14.5
9/16/2025,2001-25-003471,HRS,COLU260014,14.01,14.07,14.1
9/16/2025,2001-25-003472,HRS,KENO260063,14.11,14.14,14.3
9/17/2025,2001-25-003476,HRS,FAIR260024,14.01,14.09,14.1
9/17/2025,2001-25-003479,HRW,HAST260044,12.54,12.8,12.9
9/18/2025,1018-25-010726,HRS,LAKE260026,14.1,14.37,14.3
9/18/2025,1018-25-010727,HRW,Lake260023,,11.85,11.9
9/18/2025,2001-25-003508,HRS,MTPO260082,14.32,14.58,14.7
9/18/2025,2001-25-003509,HRW,HAST260046,12.11,12.25,12.2
9/22/2025,2001-25-003536,HRW,ALTO260044,12.09,12.32,12.3
9/22/2025,2001-25-003552,HRW,SANB260043,12.7,12.84,12.7
9/22/2025,2001-25-003553,HRW,COLT260054,12.6,12.04,11.9
9/22/2025,2001-25-003554,HRW,DECA260099,11.49,11.6,11.6
9/22/2025,2001-25-003559,HRS,MART260066,14.05,14.15,14.2
9/22/2025,2001-25-003561,HRS,KENO260065,14.04,14.18,14.1
9/23/2025,1018-25-010962,Other,Lake26T0009/10,,12.75,12.8
9/23/2025,2001-25-003562,HRS,"ALTO260047, OMAN260012, AMEL260009, SAGI260049",14.28,14.09,14.2
9/24/2025,2001-25-003567,HRW,ALTO260049,12.58,12.42,12.4
9/24/2025,2001-25-003569,HRW,CULP260025,13.24,13.23,13.3
9/25/2025,2001-25-003571,HRS,MART260073,15.03,15.28,15.1
9/25/2025,2001-25-003572,HRS,FAIR260025,13.31,13.26,13.4
9/25/2025,2001-25-003573,HRS,ATTE260001,14.13,14.27,14.2
9/26/2025,2001-25-003638,HRS,LAKE260030,14.13,14.23,14.2
9/26/2025,2001-25-003639,HRW,HAST260049,12.06,12.33,12.2
9/26/2025,2001-25-003640,HRW,LAKE260029,12.28,12.12,12.2
9/29/2025,2001-25-003651,Other,AMCC26T0011,,,14.3
9/29/2025,2001-25-003652,Other,AMCC26T0013,,,14.7
9/29/2025,2001-25-003653,Other,AMCC26T0012,,,14.9
9/29/2025,2001-25-003654,Other,MART26T0004,,,14.6
9/29/2025,2001-25-003655,Other,AMCC26T0010,,,13.7
9/29/2025,2001-25-003656,Other,AMCC26T0009,,,14.7
9/29/2025,2001-25-003657,Other,AMCC26T0008,,,14.5
9/29/2025,2001-25-003658,Other,AMCC26T0007,,,14.1
9/29/2025,2001-25-003659,HRW,CULP260027,12.99,,13.1
9/29/2025,2001-25-003660,HRS,MTPO260092,14.08,,14.2
9/29/2025,2001-25-003661,HRS,CULP260028,15.22,,15.3
9/30/2025,2001-25-003707,HRS,FAIR260026,14.14,,14.1
